vive_padre,vive_madre,n_personas,n_habitaciones,cercania_juegos,cercania_servicios,edad_primer_parto,area,educm,educp
0,1,6,3,1,1,19,1,13,13
0,1,2,2,1,1,22,1,17,10
1,1,4,3,1,2,20,0,9,13
1,1,4,2,1,1,23,1,16,15
1,1,5,3,1,1,25,1,13,17
1,1,6,3,1,1,20,1,13,9
0,1,3,2,1,1,18,1,15,14
1,1,3,2,2,2,19,0,13,13
1,1,3,2,1,1,28,1,13,13
0,1,7,5,1,1,17,1,9,0
1,1,4,2,1,1,28,0,13,13
1,1,4,2,2,1,17,1,11,8
1,1,8,3,2,2,22,1,13,11
1,1,5,3,1,1,27,1,11,9
1,1,4,1,2,1,15,1,13,13
1,1,4,3,1,1,22,1,13,11
1,1,7,4,1,1,23,1,15,16
1,1,6,4,1,1,20,1,13,0
1,1,4,2,1,2,34,1,15,13
1,1,12,4,1,2,18,1,11,10
1,1,5,2,1,1,15,1,13,9
0,1,6,2,1,2,19,0,11,13
1,1,5,3,1,1,17,0,13,12
0,1,2,2,2,1,24,1,13,13
1,1,3,2,1,1,21,0,15,17
1,1,6,3,2,2,22,1,16,13
1,1,7,3,1,2,19,1,13,9
1,1,7,4,1,1,29,1,13,14
0,1,3,2,1,2,31,1,13,0
1,1,3,2,1,1,,1,13,15
0,1,5,3,1,1,18,1,17,17
1,1,4,3,1,1,26,1,16,13
1,1,4,3,1,1,31,1,0,0
1,1,4,2,1,1,21,1,13,13
1,1,3,2,1,4,17,1,13,13
0,1,5,3,1,1,21,1,18,15
0,1,4,2,1,1,21,1,13,0
1,1,4,2,1,1,18,1,9,3
0,1,2,2,1,1,23,1,17,15
0,1,4,3,2,1,17,0,14,13
0,1,3,3,1,1,21,1,13,0
1,1,6,3,1,1,26,1,15,13
0,1,2,2,1,1,28,1,13,13
0,1,4,2,1,1,24,1,17,0
1,1,5,2,1,4,29,1,13,11
0,1,7,3,1,1,20,1,13,0
1,1,5,2,1,1,18,1,10,13
0,1,5,2,1,1,17,1,15,9
0,1,4,3,1,1,30,1,13,0
0,1,3,2,1,1,21,1,13,13
1,1,6,3,1,1,21,1,16,9
1,1,3,3,1,1,19,1,13,13
1,1,3,2,1,2,34,1,13,13
1,1,5,2,1,1,21,1,13,11
1,1,5,3,1,1,20,1,13,13
1,1,7,4,1,1,21,1,12,13
0,1,4,3,1,1,17,1,13,0
1,1,5,2,1,2,20,1,9,11
1,1,5,3,1,1,18,1,13,13
0,1,2,2,1,1,,1,9,0
0,1,3,2,2,2,20,0,6,0
1,1,6,4,1,1,25,1,18,18
1,1,5,3,1,1,18,1,13,13
1,1,3,1,1,1,27,1,13,9
0,1,5,2,1,1,15,1,13,8
1,1,5,2,1,1,18,1,13,10
1,1,6,3,1,1,20,1,9,10
1,1,5,3,1,1,23,1,13,13
0,1,6,2,1,1,20,1,13,0
1,1,4,3,1,2,15,1,9,9
1,1,5,3,1,2,19,1,13,13
1,1,4,2,1,1,30,1,17,15
1,1,7,3,2,2,16,1,5,10
0,1,3,2,1,2,17,1,9,13
1,1,5,3,1,1,19,1,10,13
1,1,4,3,1,1,27,1,13,13
1,1,5,3,1,1,21,1,0,18
0,1,3,2,1,1,19,1,5,5
0,1,2,2,1,1,19,1,13,13
1,1,5,2,2,2,20,1,9,13
1,1,3,2,1,1,20,1,13,9
0,1,3,1,1,1,19,1,13,17
1,1,4,2,1,1,25,1,18,16
1,1,4,3,1,1,26,1,0,13
0,1,6,3,1,1,21,1,16,0
1,1,3,2,1,1,20,1,6,13
0,1,4,2,2,1,18,1,11,13
1,1,5,2,2,1,20,1,10,11
0,1,3,3,1,1,25,1,0,9
1,1,4,2,1,4,21,1,13,13
1,1,4,2,2,1,28,1,13,2
1,1,4,3,1,1,25,0,9,11
1,1,4,2,1,1,23,1,17,13
1,1,4,2,1,1,20,1,11,11
0,1,4,2,2,1,25,1,13,0
1,1,4,2,1,1,17,1,15,13
0,1,6,4,2,1,28,1,16,13
1,1,4,2,2,1,24,0,9,9
1,1,4,2,1,1,16,1,13,7
1,1,3,2,1,1,31,0,12,13
1,1,4,2,1,1,15,1,13,9
0,1,5,3,1,1,25,1,16,0
0,1,3,2,2,2,24,1,13,0
1,1,4,2,1,1,35,1,7,6
1,1,4,3,1,2,18,1,18,10
1,1,5,3,1,1,21,1,15,13
0,1,4,3,1,1,21,1,13,13
1,1,5,3,1,1,17,0,13,11
1,1,3,2,1,2,19,1,13,13
0,1,3,2,1,1,31,1,13,13
1,1,5,2,2,2,23,1,13,13
0,1,3,2,1,1,23,1,19,0
1,1,4,2,2,2,22,1,13,9
1,1,3,1,1,2,25,1,13,13
0,1,5,3,1,1,20,1,15,15
1,1,4,3,1,1,25,1,13,13
1,1,5,2,1,1,18,1,6,6
1,1,4,3,1,1,22,1,13,15
1,1,4,2,1,1,19,1,9,9
0,1,4,3,1,1,20,1,12,13
1,1,9,4,2,1,19,1,15,11
1,1,4,4,1,1,16,1,9,10
1,1,3,2,1,1,23,1,18,13
0,1,4,2,1,1,35,1,13,13
0,1,2,2,1,1,18,1,13,0
1,1,4,3,1,1,34,1,16,17
1,1,4,2,1,1,23,1,9,17
1,1,4,2,1,2,29,1,13,13
0,1,8,2,2,1,17,1,13,13
1,1,5,3,1,2,16,1,11,11
1,1,4,3,1,1,21,1,10,13
0,1,5,2,1,1,19,1,0,20
1,1,4,4,1,1,24,1,20,20
1,1,5,3,1,1,19,1,13,13
1,1,9,5,1,1,17,1,13,9
0,1,3,1,1,1,21,1,12,0
1,1,4,2,2,2,23,0,11,9
1,1,4,3,1,1,34,1,13,13
0,1,6,2,1,1,21,1,16,18
0,1,3,2,1,1,22,1,11,11
1,1,3,2,1,1,18,1,13,13
1,1,3,3,1,1,30,1,13,9
1,1,5,3,1,1,22,1,7,6
1,1,6,3,1,1,17,0,6,11
1,1,4,2,1,1,20,1,7,11
0,1,4,3,1,1,20,1,13,0
0,1,2,2,1,1,22,1,13,13
0,1,6,3,1,1,29,1,18,18
1,1,6,3,2,1,22,1,8,8
1,1,5,3,1,1,29,1,15,13
1,1,4,2,2,2,30,1,13,16
0,1,2,1,1,2,16,1,10,0
0,1,5,3,2,1,23,1,18,0
1,1,3,2,1,1,21,1,15,16
0,1,4,4,1,1,19,0,13,0
1,1,5,2,2,2,22,1,7,9
1,1,5,3,1,1,24,1,17,13
0,1,4,3,1,1,21,1,14,0
1,1,7,3,1,1,24,1,17,15
1,1,5,4,1,1,16,0,13,16
1,1,5,2,1,1,18,1,13,11
1,1,5,3,1,2,18,0,9,9
1,1,6,4,1,1,33,1,13,13
0,1,7,3,1,1,19,1,17,9
1,1,4,2,1,1,29,1,11,12
0,1,3,3,1,1,28,1,9,0
0,1,4,4,1,1,24,1,20,20
0,1,5,2,1,1,16,1,14,13
1,1,5,2,2,2,23,0,9,9
0,1,2,2,2,1,31,1,20,14
0,1,3,2,1,1,23,1,14,11
0,1,4,2,1,1,16,1,9,0
1,1,4,2,2,1,26,1,13,13
0,1,3,2,1,1,17,1,8,9
1,1,4,3,1,1,30,1,16,16
1,1,5,2,1,1,22,1,7,7
1,1,4,3,1,1,21,1,11,13
0,1,5,4,1,1,18,1,19,16
1,1,6,4,1,1,20,1,0,0
1,1,6,3,1,1,20,1,13,13
1,1,6,1,2,1,17,1,11,13
1,1,4,3,2,2,21,1,13,13
1,1,4,3,1,1,19,1,14,13
1,1,5,3,1,1,22,1,19,19
0,1,3,2,1,1,33,1,5,10
1,1,5,2,1,2,15,1,13,13
1,1,3,2,1,2,15,0,8,9
0,1,8,3,1,1,18,1,8,0
0,1,4,3,1,2,25,1,17,0
0,1,3,2,2,1,18,1,12,0
1,0,5,3,1,1,14,1,10,12
1,1,5,3,1,1,23,1,13,13
1,1,4,2,1,1,28,1,17,0
1,1,8,4,1,1,25,1,13,13
1,1,6,4,2,1,16,1,6,7
0,1,2,2,1,1,22,1,13,20
1,1,4,2,1,1,30,1,13,13
1,1,5,4,1,1,26,1,13,13
1,1,6,4,1,1,,1,11,13
1,1,5,2,1,1,17,1,13,13
1,1,5,3,2,1,24,1,18,18
1,1,4,4,1,1,20,1,9,20
1,1,4,2,1,1,18,1,9,13
1,1,6,3,1,1,27,1,16,20
1,1,5,4,2,1,25,0,13,16
1,1,5,2,1,1,18,1,13,13
1,1,5,3,2,2,18,0,11,11
0,1,5,3,1,1,21,1,16,17
1,1,6,3,1,1,19,1,15,13
1,1,6,4,1,1,18,1,13,11
1,1,5,3,1,1,26,1,13,13
1,1,4,2,1,1,22,1,13,11
1,1,4,2,1,1,16,1,13,15
1,1,4,3,1,1,21,1,13,13
0,1,4,2,1,1,17,1,10,14
0,1,3,3,1,1,41,1,13,13
0,1,2,2,1,1,16,1,11,10
0,1,3,2,1,1,17,1,16,13
0,1,4,3,1,1,33,0,13,0
1,1,5,3,2,2,21,0,13,13
1,1,4,3,2,2,19,0,13,13
1,1,4,3,1,1,21,1,9,11
0,1,4,3,1,2,18,1,10,13
1,1,4,2,1,1,23,0,10,11
1,1,3,2,1,1,24,0,13,12
1,1,4,2,1,1,22,1,13,13
1,1,4,2,1,1,31,1,12,13
1,1,4,2,1,1,26,1,15,13
0,1,4,2,1,1,20,1,13,13
0,1,6,3,1,1,23,1,0,13
1,1,4,2,2,1,27,1,13,13
0,1,6,3,1,1,21,1,17,0
1,1,3,2,1,1,31,1,17,13
1,1,3,2,1,1,18,1,14,13
1,1,5,2,1,1,19,0,15,9
1,1,4,3,1,1,15,1,9,13
1,1,6,2,1,1,15,1,9,13
1,1,3,3,1,2,28,1,15,15
0,1,3,2,2,1,17,1,13,0
1,1,7,3,1,1,25,1,11,7
1,1,5,4,1,1,19,1,12,9
1,1,4,2,1,1,16,1,15,15
1,1,4,2,2,2,16,1,13,13
1,0,6,4,1,1,14,1,14,9
1,1,5,2,1,1,19,1,14,17
1,1,5,3,1,1,26,1,18,19
1,1,5,3,1,1,24,0,10,13
1,1,6,2,1,1,17,1,12,13
1,1,4,2,1,1,29,1,15,13
0,1,4,3,1,1,19,1,15,13
1,1,5,4,2,1,18,1,8,13
1,1,4,3,1,1,23,1,13,15
1,1,5,4,1,1,20,1,13,12
0,1,2,2,1,1,25,1,13,13
1,1,4,2,1,1,27,1,13,13
1,1,7,3,1,1,23,1,13,18
1,1,4,3,1,1,28,1,18,17
1,1,4,3,1,1,18,1,13,13
1,1,7,2,1,1,25,1,13,9
1,1,4,2,1,2,17,1,13,6
1,1,6,3,1,1,20,1,13,13
1,1,5,2,1,1,26,1,13,13
0,1,3,4,1,1,28,1,17,11
1,1,6,2,1,1,18,1,7,13
1,1,5,2,1,1,21,1,13,13
0,1,7,3,1,1,19,0,11,13
0,1,7,3,1,1,19,1,10,0
1,1,4,2,1,1,28,1,13,9
1,1,3,2,1,1,24,1,13,16
1,1,3,5,1,1,18,1,13,13
1,1,4,2,1,1,30,0,9,12
0,1,5,3,2,2,20,1,9,7
1,1,4,3,2,2,22,1,12,9
1,1,3,3,1,1,19,1,15,13
0,1,3,3,1,1,33,1,13,13
1,1,5,3,1,1,26,1,0,20
0,1,3,2,1,1,23,1,15,0
1,1,4,2,1,1,18,1,13,13
0,1,4,3,1,1,21,0,13,0
0,1,3,2,1,1,18,1,13,9
1,1,5,2,1,1,35,1,13,11
0,1,3,2,1,1,20,1,16,13
0,0,6,5,2,2,18,1,0,0
1,1,4,2,1,1,33,1,13,11
0,1,5,3,1,1,18,1,13,13
1,1,4,3,1,1,24,0,8,9
1,1,4,4,1,1,18,1,13,13
1,1,4,3,1,2,31,1,13,13
1,1,4,3,1,1,17,1,8,13
1,1,4,2,1,1,23,1,13,13
0,1,5,1,1,1,17,1,9,11
1,1,6,3,1,1,20,1,13,0
1,1,4,2,2,1,23,1,14,13
0,1,3,2,1,1,24,1,16,17
1,1,6,4,1,1,26,1,13,20
1,1,4,2,1,1,19,1,13,13
1,1,3,1,2,2,21,0,13,10
0,1,7,4,2,1,22,1,13,13
1,1,3,2,2,2,26,0,13,13
1,1,6,3,1,1,26,1,13,13
0,1,4,2,2,1,23,0,17,0
1,1,5,3,1,1,30,0,7,9
0,1,7,3,2,2,30,1,18,0
1,1,4,2,1,2,15,0,10,9
1,1,4,2,2,2,18,1,15,13
1,1,5,3,1,1,27,1,20,0
1,1,4,3,1,1,25,1,19,14
0,1,3,3,1,1,29,1,0,0
1,1,4,3,1,2,22,1,13,12
1,1,5,3,1,1,20,1,13,13
1,1,3,2,1,1,22,1,13,12
1,1,5,3,1,1,19,1,13,13
1,1,4,3,1,1,20,1,18,14
1,1,4,3,1,1,16,1,13,13
1,1,4,3,1,1,24,1,13,9
1,1,3,1,2,2,19,1,13,13
0,1,3,2,1,1,19,1,13,0
1,1,5,3,1,1,27,1,20,16
0,1,2,2,1,1,36,1,0,18
1,1,4,3,1,1,21,1,16,16
1,1,6,3,2,2,29,1,6,8
1,1,5,2,1,1,20,1,9,10
1,1,5,3,1,1,18,1,12,9
1,1,5,3,1,1,21,1,2,7
1,1,5,2,1,1,23,1,9,11
1,1,4,3,1,1,22,1,15,17
1,1,8,4,1,1,27,1,13,13
1,1,4,2,1,1,21,1,13,13
0,1,4,2,1,1,27,1,13,11
1,1,5,2,1,1,19,1,13,11
1,1,3,1,1,1,17,1,13,11
1,1,4,3,1,1,30,1,17,17
1,1,4,2,1,1,26,0,13,10
0,1,5,2,1,1,22,1,9,13
0,1,4,5,2,1,18,1,15,0
0,1,5,3,1,1,18,1,14,0
1,1,5,2,1,1,23,1,9,7
0,1,3,2,2,2,21,1,14,13
1,1,5,5,1,1,23,1,8,17
0,1,4,4,1,1,21,1,17,0
1,1,8,4,1,1,15,1,7,7
1,1,5,2,1,1,13,1,16,11
1,1,4,4,2,1,20,1,13,12
1,1,6,3,1,1,18,1,16,13
0,1,2,1,1,1,31,1,18,0
1,1,4,2,1,1,19,1,12,13
1,1,5,4,1,1,19,1,13,13
1,1,5,3,1,1,22,0,13,13
1,1,3,3,1,1,20,1,17,15
1,1,4,3,1,1,22,1,13,13
1,1,6,3,1,1,20,1,13,15
1,0,2,2,1,1,19,1,0,13
1,1,4,2,2,2,22,1,4,3
1,1,5,4,1,2,23,0,13,9
1,1,4,2,1,1,29,1,16,13
0,1,8,4,1,1,20,1,13,13
1,1,8,5,2,2,19,1,17,13
0,1,5,1,2,1,18,1,13,0
1,1,4,3,2,2,14,0,6,9
0,1,7,2,1,1,17,1,15,17
1,1,5,4,1,2,15,0,9,9
1,1,4,3,1,1,26,1,16,18
0,1,3,2,2,1,18,0,8,8
1,1,4,2,1,1,24,1,11,4
1,1,7,4,1,1,18,1,13,13
0,1,5,3,1,1,20,1,13,0
0,1,4,2,1,1,18,1,11,0
1,1,5,2,2,1,21,1,9,13
0,1,4,2,1,1,30,1,18,0
1,1,3,2,2,2,21,1,13,10
1,1,4,2,1,1,31,1,0,0
1,1,5,3,1,1,21,1,18,18
1,1,4,2,1,1,33,1,18,19
1,1,5,2,2,2,24,1,13,13
1,1,5,4,1,1,26,1,15,13
0,1,3,3,1,1,17,1,9,9
0,1,8,3,1,1,15,1,9,0
1,1,7,4,1,1,23,1,13,13
0,1,3,3,1,1,19,1,13,13
1,1,4,2,2,1,18,1,12,11
0,1,4,3,1,1,15,1,13,0
0,1,4,3,1,2,18,1,12,13
1,1,4,2,1,1,18,1,13,13
0,1,4,4,1,1,23,1,0,20
1,1,4,2,1,1,27,1,13,13
1,1,5,4,1,1,33,1,0,0
1,1,7,3,1,1,23,1,13,18
0,1,5,2,1,1,17,1,14,14
1,1,4,2,1,1,13,1,11,10
1,1,3,2,1,1,30,1,13,9
0,1,3,1,4,1,25,1,13,20
0,1,6,4,1,1,18,1,20,15
1,1,4,3,1,1,24,1,18,13
0,1,2,3,2,2,33,1,13,0
0,1,4,3,1,1,19,1,13,0
0,1,5,3,1,1,25,1,13,13
1,1,8,3,1,1,26,1,13,13
1,1,4,3,1,1,27,1,13,13
1,1,4,2,1,1,20,1,13,13
0,1,5,3,2,4,18,1,11,0
1,1,4,2,1,1,24,1,17,9
0,1,3,3,1,1,22,1,9,13
1,1,3,2,1,1,29,1,16,18
1,1,5,3,2,2,18,1,15,13
1,1,3,2,2,2,24,1,13,13
1,1,4,2,1,1,24,1,13,13
1,1,3,2,1,1,25,1,13,13
1,1,4,3,1,1,21,1,13,13
0,1,2,2,1,1,16,1,17,0
1,1,5,3,1,1,16,1,15,13
0,1,7,4,1,1,28,1,13,13
0,1,6,4,1,1,17,1,9,12
1,1,5,1,1,1,15,1,16,18
1,1,4,3,1,1,25,1,13,13
1,1,5,2,1,1,17,1,10,9
0,1,6,3,1,1,29,1,13,13
1,1,7,2,1,1,21,1,13,18
1,1,4,3,1,1,29,1,17,15
1,1,4,2,1,1,20,1,13,13
1,1,4,2,1,1,22,1,9,9
1,1,4,3,1,1,35,1,18,0
0,1,3,2,1,1,27,1,17,17
1,1,3,2,1,1,21,1,17,16
0,1,2,2,1,1,18,1,9,11
1,1,3,2,1,1,31,1,0,18
1,1,4,3,1,1,27,1,13,16
0,1,4,3,1,1,20,1,13,13
1,1,3,2,1,1,28,1,13,13
1,1,4,3,1,1,21,1,17,18
1,1,5,3,1,1,21,1,13,13
1,1,3,2,1,1,27,1,18,15
1,1,4,2,2,1,21,0,14,15
0,1,2,2,1,1,21,1,13,0
0,1,6,3,1,1,19,1,9,17
0,1,5,4,1,1,22,1,0,16
1,1,4,2,1,1,20,1,13,20
1,0,2,2,1,1,25,1,0,13
1,1,5,2,1,2,25,1,13,13
1,1,3,2,1,2,34,1,13,13
1,1,5,3,1,1,23,1,13,19
0,1,4,2,1,1,27,1,11,13
1,1,4,2,1,1,20,1,9,4
0,1,4,1,1,2,25,1,9,12
0,0,5,3,1,1,15,1,3,5
1,1,7,4,1,1,25,1,16,13
1,1,4,3,1,1,18,0,9,13
0,1,3,1,2,1,17,1,12,0
1,0,4,4,1,1,18,1,13,20
1,1,7,4,1,1,25,1,17,16
1,1,6,3,1,1,25,1,19,0
1,1,6,4,1,1,15,1,13,13
0,1,5,4,1,1,21,1,18,13
0,0,5,2,1,1,25,1,13,13
0,1,5,3,1,1,34,1,16,0
0,1,3,3,1,1,18,1,15,13
0,1,4,3,1,1,18,1,16,13
1,1,4,2,1,1,28,1,15,13
1,1,5,2,1,1,18,1,13,13
1,1,4,2,1,1,23,1,20,13
1,1,4,2,1,1,24,1,13,13
1,1,4,2,1,1,16,1,9,12
0,1,4,1,2,2,25,1,9,0
1,1,4,2,1,1,24,1,13,13
1,1,6,3,1,1,16,1,13,0
1,1,5,3,1,1,19,1,18,13
0,1,5,4,1,1,17,0,6,10
1,1,4,2,1,1,16,1,16,11
1,1,4,3,1,1,16,0,13,9
0,1,2,1,1,1,17,1,13,0
0,1,2,1,2,1,17,0,11,13
1,1,7,3,1,2,,0,8,9
1,1,3,3,1,1,19,1,13,13
0,1,4,3,1,1,18,1,10,0
1,1,6,3,2,2,23,1,12,16
1,0,5,4,1,1,20,1,6,13
1,1,4,2,1,1,28,1,17,17
0,1,4,4,1,1,21,1,15,0
1,1,4,3,1,1,24,1,13,13
0,1,4,2,2,2,17,0,11,11
1,1,6,3,1,1,22,1,13,13
1,1,4,3,1,1,18,1,13,13
0,1,4,3,1,1,25,1,13,0
1,0,6,4,1,1,20,1,13,12
0,1,5,4,1,2,36,1,9,0
0,1,4,2,2,1,25,1,13,13
1,1,5,2,1,1,36,1,13,13
0,0,5,4,1,2,23,0,11,9
0,1,4,2,1,1,17,1,14,13
1,1,6,4,1,1,19,1,17,15
1,1,5,3,1,1,23,1,13,13
1,1,4,3,2,2,20,1,13,12
0,1,4,2,1,1,23,1,17,17
1,1,4,3,1,1,28,1,13,13
1,1,4,3,1,1,30,1,18,17
1,1,4,3,1,1,33,1,20,20
1,1,5,3,1,1,18,1,20,0
1,1,4,4,2,2,20,0,9,9
0,1,7,3,1,1,22,1,13,13
1,1,6,5,2,1,19,0,11,13
1,1,8,4,1,1,18,1,13,12
1,1,4,4,1,1,24,1,13,13
1,1,5,2,1,1,16,1,13,13
0,1,5,4,1,1,29,1,0,0
1,1,5,3,1,1,24,1,13,13
0,1,4,2,1,1,20,1,13,13
0,1,4,3,1,1,24,1,18,0
0,1,5,2,1,1,18,1,13,13
0,1,5,3,1,1,18,1,14,13
1,1,4,2,1,2,17,0,9,9
0,1,4,3,1,1,27,1,13,13
1,1,6,3,1,1,19,1,13,16
1,1,4,3,1,1,14,1,9,15
1,1,6,3,1,2,16,0,8,9
1,1,6,2,2,1,23,1,12,4
1,1,6,3,1,1,18,1,9,13
0,1,4,3,1,1,19,1,13,0
1,1,3,2,2,1,29,1,13,13
0,1,5,1,1,1,21,0,7,10
1,1,4,2,2,2,16,0,13,13
1,1,4,2,1,1,28,1,13,3
1,1,5,3,1,1,19,1,13,13
0,0,4,2,2,1,17,1,0,12
1,1,6,4,1,1,19,1,13,11
1,1,3,2,1,1,36,1,17,17
0,0,5,3,1,1,16,1,0,0
1,1,5,3,1,1,26,1,14,17
1,1,3,2,2,1,25,1,0,13
0,1,3,2,1,1,20,1,14,14
1,1,9,3,1,1,17,1,13,15
1,1,4,2,1,1,22,1,13,12
1,1,5,2,1,1,22,1,12,15
1,1,6,3,2,2,19,0,13,13
1,1,6,3,1,1,20,1,15,17
1,1,7,3,1,1,15,1,8,7
1,1,4,3,1,1,18,1,18,18
1,1,6,3,1,1,17,1,13,20
1,1,4,3,1,1,27,1,13,18
1,1,3,2,2,1,25,1,13,13
0,1,2,2,1,1,21,1,13,13
0,1,3,2,1,1,22,0,13,13
1,1,7,5,1,1,15,1,17,13
1,1,5,2,1,1,20,1,8,12
1,1,3,4,1,1,17,1,9,5
1,0,3,2,1,1,20,1,13,0
1,1,3,2,1,1,18,1,16,10
1,1,5,2,1,1,21,1,13,15
1,1,4,2,1,1,27,1,20,20
1,1,4,3,1,1,18,1,16,13
1,1,6,3,2,2,15,1,9,9
1,1,6,2,1,1,16,1,13,11
0,1,3,2,1,1,17,1,13,0
1,1,8,3,1,1,21,1,13,13
1,1,4,3,1,1,26,1,13,13
1,1,4,3,1,1,21,1,13,9
1,1,6,4,1,1,21,1,13,13
1,1,4,3,1,1,20,1,9,9
1,1,3,2,1,1,38,1,18,16
1,1,7,3,2,1,17,0,11,13
1,1,4,3,1,1,23,1,13,10
1,1,3,2,1,1,20,1,10,10
0,1,3,3,1,1,16,1,13,13
1,1,5,2,2,2,22,1,13,5
1,1,5,3,1,1,25,1,9,9
0,1,3,2,1,2,38,1,6,0
1,1,4,2,1,1,20,1,6,9
1,1,3,3,1,1,24,1,17,17
0,1,6,3,1,1,19,1,11,17
1,1,4,3,1,1,18,1,13,13
0,1,5,2,1,1,16,1,13,0
0,1,3,2,1,1,17,1,13,13
1,1,3,4,1,2,27,1,13,13
0,1,2,1,1,1,23,1,13,13
1,1,9,2,2,1,25,1,3,13
1,1,4,2,1,1,21,1,13,13
0,1,5,2,2,1,34,1,9,4
1,1,4,1,2,2,18,1,9,10
1,1,5,2,1,1,17,1,9,13
0,1,6,3,1,1,16,1,11,6
1,1,4,2,1,1,22,1,13,9
1,1,3,2,1,1,17,1,0,13
1,1,4,2,1,1,24,1,11,11
1,1,4,3,1,1,24,1,18,13
1,1,4,2,1,2,24,1,13,13
1,1,4,1,1,1,18,1,13,18
0,1,4,2,1,1,22,1,18,13
1,1,3,2,1,1,21,1,16,18
1,1,4,3,1,1,23,0,13,13
0,0,3,2,1,1,21,1,0,0
1,1,3,2,1,1,20,1,13,13
1,1,5,4,1,1,33,1,19,17
1,1,5,3,4,1,35,1,10,10
0,1,2,2,1,1,19,0,15,11
1,1,5,3,1,1,24,1,13,13
1,1,3,2,1,1,21,1,11,13
1,1,4,3,1,1,21,1,13,17
1,1,4,3,1,1,29,1,13,13
1,1,4,3,1,1,20,1,0,0
0,1,5,4,1,1,25,1,16,19
1,1,4,2,1,1,19,0,9,0
0,1,4,4,1,1,20,1,13,0
0,1,7,3,1,1,16,1,10,13
1,0,2,2,1,1,,1,8,5
0,1,5,3,1,1,25,1,18,18
1,1,3,1,1,1,22,1,17,13
1,1,5,4,1,1,18,1,11,11
1,1,4,2,1,1,22,1,13,15
0,1,8,4,2,1,16,1,9,13
1,1,3,3,2,2,21,1,9,9
1,1,4,1,1,1,21,1,15,16
1,1,4,2,1,1,22,1,18,13
0,1,6,6,1,1,25,1,17,17
0,0,3,3,1,1,21,1,13,9
1,1,4,3,1,1,23,1,11,14
1,1,6,4,1,1,27,1,13,13
0,1,4,2,1,1,20,1,13,13
1,1,3,2,1,1,21,1,13,17
0,1,4,2,1,2,24,1,12,15
1,1,4,2,1,1,22,0,9,11
0,1,4,4,1,1,27,1,13,0
1,1,5,3,1,1,31,1,18,18
1,1,6,2,1,1,20,1,13,13
1,1,5,3,1,1,21,1,13,9
1,1,7,3,1,1,18,1,13,13
0,1,4,3,1,1,16,1,9,0
0,1,3,2,1,1,16,1,14,12
0,1,4,2,2,2,17,1,20,0
1,1,5,4,1,1,25,1,18,18
1,1,4,2,2,1,29,1,13,13
1,1,5,4,1,1,22,1,13,11
1,1,4,3,1,1,18,1,11,13
1,1,5,1,1,1,20,1,9,12
0,1,6,2,2,2,29,1,13,0
1,1,5,2,1,1,21,0,13,13
1,1,4,2,1,1,19,1,11,11
1,1,6,1,1,1,20,1,5,9
1,1,4,2,1,1,19,1,9,9
1,1,5,2,2,1,17,1,9,11
1,1,4,2,1,1,24,1,13,11
1,1,3,2,2,2,15,1,13,13
1,1,3,3,1,1,24,1,13,13
0,1,3,2,1,1,19,1,12,7
1,1,4,2,1,1,17,1,11,0
1,1,8,4,1,1,18,1,10,13
1,1,4,2,1,1,17,1,13,13
1,1,4,4,2,2,31,1,16,16
0,1,6,3,1,1,16,1,13,13
1,1,4,2,2,2,22,1,11,15
1,1,4,3,1,1,24,1,13,13
1,1,4,2,2,2,16,1,11,11
1,1,4,2,1,2,20,1,13,16
1,1,6,3,2,1,14,0,12,8
0,1,5,2,1,1,30,1,13,9
0,1,3,2,1,1,17,1,16,0
0,1,4,4,1,1,16,1,3,3
0,1,2,1,2,1,19,1,13,13
0,1,3,2,1,1,24,1,17,15
1,1,4,2,1,1,22,0,13,13
1,1,3,1,1,1,27,1,13,18
1,1,4,2,1,1,28,1,10,10
1,1,4,2,1,1,18,1,13,9
0,1,5,3,2,2,22,0,13,13
1,1,4,3,2,2,27,1,17,20
0,1,3,2,1,1,20,1,13,0
0,1,4,2,1,1,18,1,9,13
1,1,4,1,2,1,16,0,11,13
1,1,4,3,2,1,19,0,13,13
1,1,4,2,1,1,19,1,14,14
1,1,5,3,1,1,19,1,13,11
0,1,6,2,1,1,17,1,11,11
1,1,5,3,1,1,17,0,11,10
1,1,4,3,1,2,22,1,18,13
0,1,3,3,1,1,22,1,13,13
0,1,4,3,1,1,20,1,16,13
0,1,5,3,1,1,15,1,15,15
1,1,4,2,1,1,34,1,18,16
0,1,5,3,1,1,26,1,17,0
0,1,3,1,1,1,27,1,15,13
1,0,7,4,1,1,21,1,13,16
1,1,9,4,1,1,38,1,9,9
1,1,6,2,1,2,18,1,9,11
0,1,4,2,1,1,16,1,6,14
1,1,9,4,1,1,22,1,13,13
1,1,4,3,1,1,17,1,20,11
1,1,5,3,1,1,18,1,13,13
1,1,5,3,1,1,21,1,18,13
1,1,3,2,1,1,32,1,0,18
0,1,5,2,1,1,19,1,15,13
1,1,4,2,1,1,27,1,13,20
0,1,4,2,1,1,15,1,9,0
0,1,3,2,1,1,37,1,13,13
0,1,3,3,1,1,19,1,13,13
1,1,6,5,1,1,15,1,9,9
1,1,5,3,1,2,18,1,9,14
1,1,3,2,2,2,22,1,16,13
1,1,4,3,1,1,27,1,15,17
0,1,4,2,1,1,15,1,11,13
0,1,2,3,1,1,36,1,8,13
