sexo,edad,imce,vive_padre,vive_madre,sk1,sk2,sk3,sk4,sk5,sk6,sk7,sk8,sk9,sk10,sk11,sk12,sk13,act_fisica,area,educm,educp,madre_work,narrative
0,81,1.34,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,3,1,18,16,1,"Presenta un desarrollo socioemocional destacado, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. No presenta agresividad. Entre sus conductas, brilla compartir sus cosas, aunque el interes por los libros se observa mas debil."
1,83,1.15,0,1,1,2,1,1,1,2,4,1,1,3,2,1,1,3,1,13,11,1,"Las habilidades socioemocionales estan bien establecidas, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. La agresividad es frecuente. Su mayor fortaleza es armar y desarmar cosas, mientras el interes por los libros requiere mayor estimulo."
1,82,0.79000002,1,1,1,2,1,1,1,1,2,1,1,1,1,1,2,3,1,22,14,1,"Exhibe un perfil socioemocional muy solido, con ventaja clara en la interaccion social y el juego frente a un rezago en lo afectivo-emocional. Sobresale el interes por su entorno, y conviene reforzar las expresiones artisticas. Las conductas agresivas son poco frecuentes."
0,81,2.1700001,1,1,1,1,1,1,2,2,2,2,1,2,1,1,1,2,1,17,13,-1,"Evidencia un buen nivel socioemocional, con ventaja clara en lo afectivo-emocional frente a un rezago en la interaccion social y el juego. Destaca especialmente la expresion de sentimientos, aunque compartir sus cosas se observa mas debil. Las conductas agresivas son poco frecuentes."
0,82,-0.02,0,1,1,1,1,1,1,1,3,1,1,1,2,1,1,2,1,16,18,1,"Su desarrollo socioemocional es sobresaliente, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Se observan brotes de agresividad de cuando en cuando. Su mayor fortaleza es las expresiones artisticas, en tanto el interes por su entorno pide mas acompanamiento."
1,81,2,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,5,0,9,9,-1,"Alcanza un nivel socioemocional muy alto, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Presenta agresividad ocasional y leve. Destaca especialmente las expresiones artisticas, siendo compartir sus cosas el aspecto a trabajar."
1,82,1.63,1,1,1,1,1,1,1,1,1,1,1,2,1,1,1,5,1,9,13,-1,"Muestra habilidades socioemocionales plenamente consolidadas, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Sin senales de agresividad. Destaca especialmente las expresiones artisticas, aunque el interes por los libros se observa mas debil."
1,83,-0.44999999,1,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,18,18,1,"Exhibe un perfil socioemocional muy solido, sin diferencias marcadas entre las areas evaluadas. Resalta particularmente el afecto hacia sus padres, siendo la participacion en juegos grupales el aspecto a trabajar. La agresividad esta ausente."
1,83,1.97,1,1,1,2,1,1,1,1,5,1,1,2,1,2,3,3,1,13,13,1,"Su perfil socioemocional es favorable, siendo la interaccion social y el juego su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Las conductas agresivas son habituales y sostenidas. Sobresale el afecto hacia sus padres, en tanto las expresiones artisticas pide mas acompanamiento."
0,83,0.77999997,0,1,1,1,1,1,1,1,3,2,2,2,1,1,1,2,1,11,13,1,"Alcanza un nivel socioemocional muy alto, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Destaca especialmente el afecto hacia sus padres, siendo la participacion en juegos grupales el aspecto a trabajar. La agresividad aparece de forma intermitente."
0,82,2.04,1,1,1,1,1,1,1,2,1,1,1,1,1,1,1,2,1,9,13,-1,"Presenta un desarrollo socioemocional destacado, donde lo afectivo-emocional lidera y la interaccion social y el juego concentra el mayor desafio. Resalta particularmente el uso de gestos para comunicarse, y conviene reforzar compartir sus cosas. No presenta agresividad."
1,81,0.30000001,0,1,1,1,1,1,1,1,2,3,1,1,1,1,1,3,1,18,13,-1,"Evidencia un desarrollo socioemocional excelente, donde lo afectivo-emocional lidera y la interaccion social y el juego concentra el mayor desafio. Destaca especialmente el afecto hacia sus padres, mientras la participacion en juegos grupales requiere mayor estimulo. La agresividad es esporadica."
0,81,2.6900001,1,0,1,1,1,1,1,1,3,1,1,4,1,3,2,1,0,9,11,1,"Muestra un desarrollo socioemocional satisfactorio, con ventaja clara en lo afectivo-emocional frente a un rezago en la curiosidad e intereses cognitivos. Resalta particularmente la expresion de sentimientos, en tanto el interes por los libros pide mas acompanamiento. Presenta conductas agresivas a veces."
1,84,0.61000001,1,1,1,2,1,1,1,2,1,2,1,3,1,1,1,2,1,13,13,-1,"Las habilidades socioemocionales estan bien establecidas, con ventaja clara en lo afectivo-emocional frente a un rezago en la interaccion social y el juego. Su mayor fortaleza es las expresiones artisticas, siendo el interes por los libros el aspecto a trabajar. Sin senales de agresividad."
1,81,0.63999999,1,0,1,1,1,1,1,2,4,1,1,3,1,1,1,1,1,9,12,-1,"Exhibe un perfil socioemocional muy solido, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Resalta particularmente el juego con otros, mientras el interes por los libros requiere mayor estimulo. Presenta conductas agresivas marcadas."
1,81,-0.31999999,0,1,1,1,1,1,1,1,2,1,1,1,1,3,3,2,1,15,15,1,"Presenta un desarrollo socioemocional adecuado, destacando en lo afectivo-emocional y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Solo rara vez muestra agresividad. Su mayor fortaleza es la expresion de sentimientos, mientras las expresiones artisticas requiere mayor estimulo."
1,81,-0.20999999,1,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,1,16,13,-1,"Las habilidades socioemocionales estan bien establecidas, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Lo que mejor maneja es la participacion en juegos grupales, y hacer preguntas a los adultos es lo que mas necesita apoyo. Presenta agresividad ocasional y leve."
1,81,0.31,0,1,1,2,1,1,2,2,3,2,2,1,1,1,1,2,1,13,13,-1,"Muestra un desarrollo socioemocional satisfactorio, apoyado sobre todo en la curiosidad e intereses cognitivos, mientras la interaccion social y el juego queda mas atras. Entre sus conductas, brilla armar y desarmar cosas, siendo la participacion en juegos grupales el aspecto a trabajar. Muestra episodios ocasionales de agresividad."
0,82,0.56,1,1,1,1,2,1,1,2,1,2,2,1,2,3,2,3,1,13,8,-1,"Su perfil socioemocional es favorable, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. La agresividad esta ausente. Su mayor fortaleza es el juego con otros, mientras armar y desarmar cosas requiere mayor estimulo."
0,82,2.78,1,1,1,3,2,1,1,1,2,2,4,2,2,1,4,3,1,9,9,-1,"Las habilidades socioemocionales estan bien establecidas, con la interaccion social y el juego como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Sobresale compartir sus cosas, aunque hacer preguntas a los adultos se observa mas debil. Presenta agresividad ocasional y leve."
0,82,1.41,1,0,1,1,1,1,1,2,1,2,2,3,1,3,1,1,1,,10,-1,"Su perfil socioemocional es favorable, apoyado sobre todo en lo afectivo-emocional, mientras la curiosidad e intereses cognitivos queda mas atras. Resalta particularmente el afecto hacia sus pares, y armar y desarmar cosas es lo que mas necesita apoyo. No presenta agresividad."
1,83,1.34,1,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,0,11,9,-1,"Evidencia un desarrollo socioemocional excelente, con un avance parejo entre sus distintas areas. Resalta particularmente hacer preguntas a los adultos, y la expresion de sentimientos es lo que mas necesita apoyo. Solo rara vez muestra agresividad."
1,81,1.0700001,1,1,1,1,2,1,1,1,1,1,3,2,1,3,3,1,1,16,8,1,"Presenta un desarrollo socioemocional adecuado, destacando en la interaccion social y el juego y mostrando mayor debilidad en la curiosidad e intereses cognitivos. Sin senales de agresividad. Entre sus conductas, brilla el afecto hacia sus padres, en tanto hacer preguntas a los adultos pide mas acompanamiento."
0,81,1.42,1,1,1,1,1,1,1,1,2,1,1,1,1,1,2,2,1,17,22,-1,"Presenta un desarrollo socioemocional destacado, con lo afectivo-emocional como area mas fuerte y la curiosidad e intereses cognitivos como la mas rezagada. Solo rara vez muestra agresividad. Sobresale armar y desarmar cosas, en tanto las expresiones artisticas pide mas acompanamiento."
1,81,0.30000001,1,1,1,1,3,2,1,1,3,2,1,1,1,1,3,3,1,9,10,-1,"Evidencia un buen nivel socioemocional, apoyado sobre todo en la interaccion social y el juego, mientras lo afectivo-emocional queda mas atras. Muestra episodios ocasionales de agresividad. Su mayor fortaleza es el juego con otros, y las expresiones artisticas es lo que mas necesita apoyo."
1,84,1.65,1,1,1,2,1,1,1,2,2,1,1,3,1,1,1,1,1,13,13,-1,"Exhibe competencias socioemocionales apropiadas para su etapa, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. Resalta particularmente la participacion en juegos grupales, siendo el interes por los libros el aspecto a trabajar. Las conductas agresivas son poco frecuentes."
1,82,2.3800001,1,1,1,1,1,1,2,2,1,2,2,2,2,2,2,,1,13,6,0,"Muestra un desarrollo socioemocional satisfactorio, con ventaja clara en lo afectivo-emocional frente a un rezago en la interaccion social y el juego. Resalta particularmente el uso de gestos para comunicarse, y conviene reforzar compartir sus cosas. No se registran conductas agresivas."
0,81,1.8099999,1,1,1,1,1,1,1,2,2,1,1,1,1,1,1,3,1,13,13,1,"Muestra habilidades socioemocionales plenamente consolidadas, siendo lo afectivo-emocional su ambito mas avanzado y la interaccion social y el juego el menos logrado. Resalta particularmente el afecto hacia sus pares, mientras compartir sus cosas requiere mayor estimulo. La agresividad es esporadica."
0,81,0.62,0,1,1,1,1,1,1,1,3,1,1,1,1,1,1,2,1,13,13,1,"Evidencia un desarrollo socioemocional excelente, de manera homogenea en los tres ambitos. Entre sus conductas, brilla hacer preguntas a los adultos, siendo el afecto hacia sus padres el aspecto a trabajar. Presenta conductas agresivas a veces."
0,81,-0.47999999,1,1,1,1,1,1,2,2,2,2,1,2,1,2,1,2,1,15,17,1,"Muestra un desarrollo socioemocional satisfactorio, apoyado sobre todo en lo afectivo-emocional, mientras la interaccion social y el juego queda mas atras. Su mayor fortaleza es el afecto hacia sus padres, aunque la participacion en juegos grupales se observa mas debil. Presenta agresividad ocasional y leve."
0,82,1.5,1,1,2,2,1,2,2,1,1,3,1,2,1,2,2,3,1,16,17,-1,"Su perfil socioemocional es favorable, siendo la curiosidad e intereses cognitivos su ambito mas avanzado y la interaccion social y el juego el menos logrado. Su mayor fortaleza es la expresion de sentimientos, mientras la participacion en juegos grupales requiere mayor estimulo. No presenta agresividad."
0,82,0.86000001,0,1,1,1,1,1,1,1,1,1,1,1,1,1,1,3,1,13,11,1,"Evidencia un desarrollo socioemocional excelente, con un equilibrio notable entre las areas observadas. Lo que mejor maneja es el interes por su entorno, y la participacion en juegos grupales es lo que mas necesita apoyo. Sin senales de agresividad."
1,81,-0.73000002,1,1,1,1,1,1,2,1,2,4,1,2,1,1,2,3,1,12,13,-1,"Presenta un desarrollo socioemocional adecuado, siendo lo afectivo-emocional su ambito mas avanzado y la interaccion social y el juego el menos logrado. Sobresale la expresion de sentimientos, siendo la participacion en juegos grupales el aspecto a trabajar. Presenta agresividad ocasional y leve."
1,81,2.4300001,0,1,1,1,1,1,1,2,3,2,1,1,1,1,1,4,0,13,13,1,"Alcanza un nivel socioemocional muy alto, con ventaja clara en lo afectivo-emocional frente a un rezago en la interaccion social y el juego. Lo que mejor maneja es la expresion de sentimientos, y compartir sus cosas es lo que mas necesita apoyo. Se observan brotes de agresividad de cuando en cuando."
0,81,1.53,0,1,1,2,1,1,1,2,3,3,1,2,2,2,2,,1,13,13,1,"Presenta un desarrollo socioemocional adecuado, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Presenta conductas agresivas a veces. Destaca especialmente el juego con otros, mientras la participacion en juegos grupales requiere mayor estimulo."
1,82,-1.73,0,1,1,1,1,1,1,2,1,1,1,3,1,1,3,3,1,17,18,1,"Las habilidades socioemocionales estan bien establecidas, siendo lo afectivo-emocional su ambito mas avanzado y la curiosidad e intereses cognitivos el menos logrado. No presenta agresividad. Sobresale la expresion de sentimientos, y el interes por los libros es lo que mas necesita apoyo."
0,82,3.76,1,1,1,2,1,1,1,1,2,2,1,1,1,1,1,4,1,13,10,-1,"Exhibe un perfil socioemocional muy solido, apoyado sobre todo en la curiosidad e intereses cognitivos, mientras la interaccion social y el juego queda mas atras. Resalta particularmente el juego con otros, siendo la participacion en juegos grupales el aspecto a trabajar. Presenta agresividad ocasional y leve."
1,82,2.1300001,0,1,1,1,3,1,2,4,1,3,2,2,3,2,5,3,1,13,13,1,"Presenta un desarrollo socioemocional en proceso, con lo afectivo-emocional como area mas fuerte y la interaccion social y el juego como la mas rezagada. Lo que mejor maneja es el uso de gestos para comunicarse, en tanto las expresiones artisticas pide mas acompanamiento. No se registran conductas agresivas."
1,82,0.28999999,1,1,1,1,2,1,2,2,1,1,1,2,1,2,2,2,1,13,11,1,"Presenta un desarrollo socioemocional adecuado, siendo lo afectivo-emocional su ambito mas avanzado y la interaccion social y el juego el menos logrado. Entre sus conductas, brilla el afecto hacia sus pares, y la expresion de sentimientos es lo que mas necesita apoyo. La agresividad esta ausente."
1,81,3.78,1,1,2,2,2,1,2,3,5,2,2,3,2,2,2,2,1,13,13,1,"Las habilidades socioemocionales se encuentran en desarrollo, apoyado sobre todo en lo afectivo-emocional, mientras la interaccion social y el juego queda mas atras. Resalta particularmente el uso de gestos para comunicarse, en tanto compartir sus cosas pide mas acompanamiento. La agresividad es constante."
0,81,1.7,1,1,1,1,1,1,1,1,5,1,1,1,1,1,1,2,1,15,18,-1,"Presenta un desarrollo socioemocional destacado, con un equilibrio notable entre las areas observadas. Su mayor fortaleza es el uso de gestos para comunicarse, y conviene reforzar las expresiones artisticas. Las conductas agresivas son habituales y sostenidas."
0,81,-0.83999997,1,1,1,3,1,1,1,1,1,3,1,1,1,1,1,3,1,9,11,-1,"Exhibe competencias socioemocionales apropiadas para su etapa, siendo la curiosidad e intereses cognitivos su ambito mas avanzado y la interaccion social y el juego el menos logrado. No presenta agresividad. Resalta particularmente hacer preguntas a los adultos, siendo la participacion en juegos grupales el aspecto a trabajar."
1,82,2.8099999,0,1,1,1,1,1,1,1,2,1,1,1,1,1,1,3,1,9,11,0,"Alcanza un nivel socioemocional muy alto, con un equilibrio notable entre las areas observadas. Lo que mejor maneja es el interes por los libros, siendo el afecto hacia sus padres el aspecto a trabajar. La agresividad es esporadica."
1,81,1.38,0,1,1,2,1,2,1,2,1,2,2,1,1,1,1,2,1,13,16,-1,"Exhibe competencias socioemocionales apropiadas para su etapa, apoyado sobre todo en la curiosidad e intereses cognitivos, mientras la interaccion social y el juego queda mas atras. No se registran conductas agresivas. Destaca especialmente las expresiones artisticas, siendo el uso de gestos para comunicarse el aspecto a trabajar."
1,83,0.28,1,1,1,1,1,1,1,2,3,1,1,4,1,1,1,3,1,10,9,-1,"Muestra un desarrollo socioemocional satisfactorio, donde lo afectivo-emocional lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. Presenta conductas agresivas a veces. Su mayor fortaleza es el afecto hacia sus padres, siendo el interes por los libros el aspecto a trabajar."
0,82,0.36000001,0,1,1,1,1,3,1,1,1,1,2,3,1,1,2,4,1,15,13,-1,"Su perfil socioemocional es favorable, donde la interaccion social y el juego lidera y la curiosidad e intereses cognitivos concentra el mayor desafio. No presenta agresividad. Sobresale el juego con otros, en tanto el uso de gestos para comunicarse pide mas acompanamiento."
